project project url SHA prop test directory test file test line number classification notes
OpenGamma.ElSql,https://github.com/OpenGamma/ElSql.git,db6c6d0741499c55b7c457e5eb9cebbf2df24a98,Iterator_HasNext,./src/main/java/org/testng/reporters,EmailableReporter2,279,Falsealarm,N/A
Ovea.jetty-session-redis,https://github.com/Ovea/jetty-session-redis.git,afb2b25b77d45e613fda1aac9bc72ddea9327b7a,ByteArrayOutputStream_FlushBeforeRetrieve,./src/main/java/com/ovea/jetty/session/serializer,BinarySerializer,55,Falsealarm,N/A
Ovea.jetty-session-redis,https://github.com/Ovea/jetty-session-redis.git,afb2b25b77d45e613fda1aac9bc72ddea9327b7a,Collections_SynchronizedCollection,./src/main/java/com/thoughtworks/xstream/core/util,CompositeClassLoader,66,Truebug,N/A
Ovea.jetty-session-redis,https://github.com/Ovea/jetty-session-redis.git,afb2b25b77d45e613fda1aac9bc72ddea9327b7a,Collections_SynchronizedMap,./src/main/java/com/thoughtworks/xstream/core,DefaultConverterLookup,70,Truebug,N/A
Ovea.jetty-session-redis,https://github.com/Ovea/jetty-session-redis.git,afb2b25b77d45e613fda1aac9bc72ddea9327b7a,Serializable_NoArgConstructor,./src/main/java/com/thoughtworks/xstream/mapper,PackageAliasingMapper,31,Falsealarm,N/A
Thomas-S-B.visualee,https://github.com/Thomas-S-B/visualee.git,410a80f0f4774b093c3689d0e0c75bc46c78688e,Iterator_HasNext,./src/main/java/de/strullerbaumann/visualee/examiner,Examiner,256,Truebug,N/A
Thomas-S-B.visualee,https://github.com/Thomas-S-B/visualee.git,410a80f0f4774b093c3689d0e0c75bc46c78688e,Iterator_HasNext,./src/main/java/de/strullerbaumann/visualee/examiner,Examiner,245,Truebug,N/A
Thomas-S-B.visualee,https://github.com/Thomas-S-B/visualee.git,410a80f0f4774b093c3689d0e0c75bc46c78688e,Iterator_HasNext,./src/main/java/de/strullerbaumann/visualee/examiner,Examiner,137,Truebug,N/A
Thomas-S-B.visualee,https://github.com/Thomas-S-B/visualee.git,410a80f0f4774b093c3689d0e0c75bc46c78688e,Iterator_HasNext,./src/main/java/de/strullerbaumann/visualee/examiner,Examiner,144,Truebug,N/A
Thomas-S-B.visualee,https://github.com/Thomas-S-B/visualee.git,410a80f0f4774b093c3689d0e0c75bc46c78688e,Iterator_HasNext,./src/main/java/de/strullerbaumann/visualee/examiner,ExaminerTest,296,Falsealarm,N/A
Thomas-S-B.visualee,https://github.com/Thomas-S-B/visualee.git,410a80f0f4774b093c3689d0e0c75bc46c78688e,Iterator_HasNext,./src/main/java/de/strullerbaumann/visualee/examiner,ExaminerTest,306,Falsealarm,N/A
Thomas-S-B.visualee,https://github.com/Thomas-S-B/visualee.git,410a80f0f4774b093c3689d0e0c75bc46c78688e,Iterator_HasNext,./src/main/java/de/strullerbaumann/visualee/examiner,ExaminerTest,254,Falsealarm,N/A
Thomas-S-B.visualee,https://github.com/Thomas-S-B/visualee.git,410a80f0f4774b093c3689d0e0c75bc46c78688e,Iterator_HasNext,./src/main/java/de/strullerbaumann/visualee/examiner,ExaminerTest,265,Falsealarm,N/A
Thomas-S-B.visualee,https://github.com/Thomas-S-B/visualee.git,410a80f0f4774b093c3689d0e0c75bc46c78688e,Iterator_HasNext,./src/main/java/de/strullerbaumann/visualee/examiner,ExaminerTest,276,Falsealarm,N/A
Thomas-S-B.visualee,https://github.com/Thomas-S-B/visualee.git,410a80f0f4774b093c3689d0e0c75bc46c78688e,Iterator_HasNext,./src/main/java/de/strullerbaumann/visualee/examiner,ExaminerTest,199,Falsealarm,N/A
Thomas-S-B.visualee,https://github.com/Thomas-S-B/visualee.git,410a80f0f4774b093c3689d0e0c75bc46c78688e,Iterator_HasNext,./src/main/java/de/strullerbaumann/visualee/examiner,ExaminerTest,211,Falsealarm,N/A
Thomas-S-B.visualee,https://github.com/Thomas-S-B/visualee.git,410a80f0f4774b093c3689d0e0c75bc46c78688e,Iterator_HasNext,./src/main/java/de/strullerbaumann/visualee/examiner,ExaminerTest,222,Falsealarm,N/A
Thomas-S-B.visualee,https://github.com/Thomas-S-B/visualee.git,410a80f0f4774b093c3689d0e0c75bc46c78688e,Iterator_HasNext,./src/main/java/de/strullerbaumann/visualee/examiner,ExaminerTest,232,Falsealarm,N/A
ahmetaa.zemberek-nlp,https://github.com/ahmetaa/zemberek-nlp.git,045f2c97d71a3bef3fcd34fef3553df8a180ffe2,Closeable_MultipleClose,./src/main/java/zemberek/core/io,IOs,147,Falsealarm,N/A
ahmetaa.zemberek-nlp,https://github.com/ahmetaa/zemberek-nlp.git,045f2c97d71a3bef3fcd34fef3553df8a180ffe2,Iterator_HasNext,./src/main/java/zemberek/lm/backoff,SimpleBackoffNgramModel,263,Falsealarm,N/A
ahmetaa.zemberek-nlp,https://github.com/ahmetaa/zemberek-nlp.git,045f2c97d71a3bef3fcd34fef3553df8a180ffe2,Iterator_HasNext,./src/main/java/zemberek/lm/backoff,SimpleBackoffNgramModel,306,Falsealarm,N/A
algesten.jsondiff,https://github.com/algesten/jsondiff.git,e71b57939c9874f208971aa7fa4032be5664905a,Iterator_HasNext,./src/main/java/foodev/jsondiff,JsonDiff,156,Falsealarm,N/A
algesten.jsondiff,https://github.com/algesten/jsondiff.git,e71b57939c9874f208971aa7fa4032be5664905a,Iterator_HasNext,./src/main/java/foodev/jsondiff,JsonDiff,393,Falsealarm,N/A
algesten.jsondiff,https://github.com/algesten/jsondiff.git,e71b57939c9874f208971aa7fa4032be5664905a,Long_BadParsingArgs,./src/main/java/com/google/gson,JsonPrimitive,154,Falsealarm,N/A
algesten.jsondiff,https://github.com/algesten/jsondiff.git,e71b57939c9874f208971aa7fa4032be5664905a,SortedSet_Comparable,./src/main/java/foodev/jsondiff,JsonDiff,132,Falsealarm,N/A
algesten.jsondiff,https://github.com/algesten/jsondiff.git,e71b57939c9874f208971aa7fa4032be5664905a,SortedSet_Comparable,./src/main/java/foodev/jsondiff,JsonDiff,458,Falsealarm,N/A
algesten.jsondiff,https://github.com/algesten/jsondiff.git,e71b57939c9874f208971aa7fa4032be5664905a,TreeSet_Comparable,./src/main/java/foodev/jsondiff,JsonDiff,132,Falsealarm,N/A
algesten.jsondiff,https://github.com/algesten/jsondiff.git,e71b57939c9874f208971aa7fa4032be5664905a,TreeSet_Comparable,./src/main/java/foodev/jsondiff,JsonDiff,458,Falsealarm,N/A
andrerigon.jax-ws-client,https://github.com/andrerigon/jax-ws-client.git,a9b40e4b89b4b1fcfabac7e7af8807125048915c,Closeable_MultipleClose,./src/main/java/com/google/gson/stream,JsonWriter,290,Falsealarm,N/A
andrerigon.jax-ws-client,https://github.com/andrerigon/jax-ws-client.git,a9b40e4b89b4b1fcfabac7e7af8807125048915c,Closeable_MultipleClose,./src/main/java/com/google/gson/stream,JsonWriter,310,Falsealarm,N/A
andrerigon.jax-ws-client,https://github.com/andrerigon/jax-ws-client.git,a9b40e4b89b4b1fcfabac7e7af8807125048915c,Closeable_MultipleClose,./src/main/java/com/thoughtworks/paranamer,BytecodeReadingParanamer,106,Falsealarm,N/A
andrerigon.jax-ws-client,https://github.com/andrerigon/jax-ws-client.git,a9b40e4b89b4b1fcfabac7e7af8807125048915c,Collection_HashCode,./src/main/java/com/google/common/collect,RegularImmutableList,1,Falsealarm,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,ByteArrayOutputStream_FlushBeforeRetrieve,./src/main/java/org/apache/gora/util,TestWritableUtils,48,Truebug,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,CharSequence_NotInMap,./src/main/java/org/apache/avro/generic,GenericDatumReader,275,Falsealarm,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,CharSequence_NotInMap,./src/main/java/org/apache/gora/examples,WebPageDataCreator,130,Falsealarm,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,CharSequence_NotInMap,./src/main/java/org/apache/gora/examples,WebPageDataCreator,135,Falsealarm,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,CharSequence_NotInMap,./src/main/java/org/apache/gora/filter,TestMapFieldValueFilter,62,Falsealarm,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,CharSequence_NotInMap,./src/main/java/org/apache/gora/filter,TestMapFieldValueFilter,85,Falsealarm,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,CharSequence_NotInMap,./src/main/java/org/apache/gora/mapreduce,TestPersistentSerialization,139,Falsealarm,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,CharSequence_NotInMap,./src/main/java/org/apache/gora/persistency/impl,DirtyMapWrapper,122,Falsealarm,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,CharSequence_NotInMap,./src/main/java/org/apache/gora/persistency/impl,TestPersistentBase,117,Falsealarm,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,CharSequence_NotInMap,./src/main/java/org/apache/gora/persistency/impl,TestPersistentBase,130,Falsealarm,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,Closeable_MultipleClose,./src/main/java/org/apache/hadoop/io/serializer,WritableSerialization,77,Falsealarm,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,Closeable_MultipleClose,./src/main/java/org/apache/hadoop/io/serializer,WritableSerialization,103,Falsealarm,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,InputStream_UnmarkedReset,./src/main/java/org/apache/gora/util,TestIOUtils,213,Falsealarm,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,InputStream_UnmarkedReset,./src/main/java/org/apache/hadoop/io,DefaultStringifier,79,Falsealarm,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,InputStream_UnmarkedReset,./src/main/java/org/apache/hadoop/io,TestWritable,122,Falsealarm,N/A
apache.gora,https://github.com/apache/gora.git,bb09d8916736e3e572eef2cb5e79fe11c80ad1de,Iterator_HasNext,./src/main/java/org/apache/hadoop/security,UserGroupInformation,582,HardToInspect,N/A
asterisk-java,https://github.com/srt/asterisk-java.git,b07617fe185d57dd38980993e1934d68e7e6c0c6,URLDecoder_DecodeUTF8,./src/main/java/org/asteriskjava/manager/event,AsyncAgiEvent,206,Truebug,N/A
b3log.b3log-latke,https://github.com/b3log/b3log-latke.git,afb48c4073f327aec03ff506bad068030c60f8cf,Closeable_MeaninglessClose,./src/main/java/org/b3log/latke/urlfetch/local,UrlFetchCommonHandler,160,Falsealarm,N/A
b3log.b3log-latke,https://github.com/b3log/b3log-latke.git,afb48c4073f327aec03ff506bad068030c60f8cf,Closeable_MeaninglessClose,./src/main/java/org/b3log/latke/urlfetch/local,UrlFetchPostHandler,50,Falsealarm,N/A
b3log.b3log-latke,https://github.com/b3log/b3log-latke.git,afb48c4073f327aec03ff506bad068030c60f8cf,Collections_SynchronizedCollection,./src/main/java/org/testng/reporters,JUnitXMLReporter,175,Truebug,N/A
b3log.b3log-latke,https://github.com/b3log/b3log-latke.git,afb48c4073f327aec03ff506bad068030c60f8cf,Collections_SynchronizedCollection,./src/main/java/org/testng/reporters,JUnitXMLReporter,178,Truebug,N/A
b3log.b3log-latke,https://github.com/b3log/b3log-latke.git,afb48c4073f327aec03ff506bad068030c60f8cf,Collections_SynchronizedCollection,./src/main/java/org/testng/reporters,SuiteHTMLReporter,365,Truebug,N/A
b3log.b3log-latke,https://github.com/b3log/b3log-latke.git,afb48c4073f327aec03ff506bad068030c60f8cf,Collections_SynchronizedCollection,./src/main/java/org/testng/reporters,TestHTMLReporter,78,Truebug,N/A
b3log.b3log-latke,https://github.com/b3log/b3log-latke.git,afb48c4073f327aec03ff506bad068030c60f8cf,Collection_UnsafeIterator,./src/main/java/org/b3log/latke/ioc/bean,BeanImpl,707,Falsealarm,N/A
b3log.b3log-latke,https://github.com/b3log/b3log-latke.git,afb48c4073f327aec03ff506bad068030c60f8cf,Iterator_HasNext,./src/main/java/org/b3log/latke/ioc,LatkeBeanManagerImpl,446,Falsealarm,N/A
b3log.b3log-latke,https://github.com/b3log/b3log-latke.git,afb48c4073f327aec03ff506bad068030c60f8cf,Iterator_HasNext,./src/main/java/org/b3log/latke/ioc,LatkeBeanManagerImpl,378,Falsealarm,N/A
b3log.b3log-latke,https://github.com/b3log/b3log-latke.git,afb48c4073f327aec03ff506bad068030c60f8cf,Iterator_HasNext,./src/main/java/org/b3log/latke/ioc/util,Beans,142,Falsealarm,N/A
b3log.b3log-latke,https://github.com/b3log/b3log-latke.git,afb48c4073f327aec03ff506bad068030c60f8cf,URLConnection_Connect,./src/main/java/org/b3log/latke/urlfetch/local,UrlFetchCommonHandler,60,Falsealarm,N/A
bcel,https://github.com/apache/commons-bcel.git,24014e5eabb321adf276f90599bddedb018e88aa,ByteArrayOutputStream_FlushBeforeRetrieve,./src/main/java/org/apache/bcel/generic,InstructionList,958,Truebug,N/A
bcel,https://github.com/apache/commons-bcel.git,24014e5eabb321adf276f90599bddedb018e88aa,Closeable_MultipleClose,./src/main/java/org/apache/bcel/util,SyntheticRepository,162,Falsealarm,N/A
bcel,https://github.com/apache/commons-bcel.git,24014e5eabb321adf276f90599bddedb018e88aa,Iterator_HasNext,./src/main/java/org/apache/bcel,InstructionFinderTestCase,54,Falsealarm,N/A
bcel,https://github.com/apache/commons-bcel.git,24014e5eabb321adf276f90599bddedb018e88aa,Map_UnsafeIterator,./src/main/java/org/apache/bcel/util,InstructionFinder,366,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Closeable_MeaninglessClose,./src/main/java/com/fasterxml/jackson/core/json,WriterBasedJsonGenerator,900,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Closeable_MeaninglessClose,./src/main/java/com/google/gson/stream,JsonWriter,523,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Closeable_MeaninglessClose,./src/main/java/de/odysseus/staxon/json/jaxb,JsonXMLMapperTest,38,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Closeable_MeaninglessClose,./src/main/java/de/odysseus/staxon/json/jaxb,JsonXMLMapperTest,49,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Closeable_MeaninglessClose,./src/main/java/de/odysseus/staxon/json/jaxb,JsonXMLMapperTest,61,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Closeable_MeaninglessClose,./src/main/java/de/odysseus/staxon/json/stream/impl,JsonStreamTargetImpl,104,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Closeable_MeaninglessClose,./src/main/java/org/glassfish/json,JsonGeneratorImpl,513,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Closeable_MultipleClose,./src/main/java/com/google/gson/stream,JsonWriter,297,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Closeable_MultipleClose,./src/main/java/com/google/gson/stream,JsonWriter,317,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Closeable_MultipleClose,./src/main/java/de/odysseus/staxon/json/stream/gson,GsonStreamTarget,78,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Closeable_MultipleClose,./src/main/java/de/odysseus/staxon/json/stream/jackson,JacksonStreamSource,138,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/base,AbstractXMLStreamScopeTest,177,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/base,AbstractXMLStreamScopeTest,138,Falsealarm,N/A
