47,BYVoid.TA-Lib,https://github.com/BYVoid/TA-Lib.git,82db647fa980ca51d8abc4c843ccaccfdff01a39
48,caelum.vraptor-console,https://github.com/caelum/vraptor-console.git,dac4dc70b439ffd02bdc4132c9f06f292c7e2055
49,caelum.vraptor-environment,https://github.com/caelum/vraptor-environment.git,a09a3344309ba39b787e2bbf5aa72c22afa2de9b
50,casmi.casmi,https://github.com/casmi/casmi.git,90f6514a9cbce0685186e7a92beb69e22a3b11c4
51,junit,https://github.com/junit-team/junit.git,1d63100e6d69f448a3afb4571e9915cb9439fe1d
52,codahale.og,https://github.com/codahale/og.git,693c81154749c27dccb074073a0f0212fe5b481c
53,code4craft.jsoup-learning,https://github.com/code4craft/jsoup-learning.git,2c0580fdd895cabedeb5eee14241bf511270dc61
54,codedance.silken,https://github.com/codedance/silken.git,381532036e886220a7e9e2c5f47b9573fb5dd493
55,Cognifide.Maven-CRX-Plugin,https://github.com/Cognifide/Maven-CRX-Plugin.git,288f738bf4b75a1d4c7d7c6aca77ba5193071ed6
56,corley.aws-ant-task,https://github.com/corley/aws-ant-task.git,9f72d0d6d6c6504c856f6c6529b6a9a29656169f
57,Cue.lucene-interval-fields,https://github.com/Cue/lucene-interval-fields.git,8f8bff6d0011df7d6efad65e37d4b14ca9fea010
58,culturegraph.metafacture-core,https://github.com/culturegraph/metafacture-core.git,314b65ff0826914264d396e6b60a59fa29d7b4d3
59,dadoonet.dropbox,https://github.com/dadoonet/dropbox.git,789e295ddcd44e8bc0eef16f157826b5fdb19416
60,dblevins.metatypes,https://github.com/dblevins/metatypes.git,0421d28d7f64161509a045e52b25ed6df09f0db3
61,dweiss.java-sizeof,https://github.com/dweiss/java-sizeof.git,97528963c98e834f5ae8f8fd966483a25c02e474
62,eBay.cors-filter,https://github.com/eBay/cors-filter.git,d86da0e71fbab6cbbc724539dc9b92899b7db32b
63,edanuff.CassandraCompositeType,https://github.com/edanuff/CassandraCompositeType.git,6d09cceb93450dafab894b4a4bec17792d3bb0cb
64,Esri.spatial-framework-for-hadoop,https://github.com/Esri/spatial-framework-for-hadoop.git,c644814bc1702c4cd957a39fb9fa35308f5b24bf
65,FasterXML.jackson-dataformat-yaml,https://github.com/FasterXML/jackson-dataformat-yaml.git,d2752c9606c339df7cfcbd6e8547f9b6e53119f9
66,FasterXML.jackson-datatype-json-org,https://github.com/FasterXML/jackson-datatype-json-org.git,14e0dd2f031c7c1788b995f3da142095ab328fb2
67,scribe-java,https://github.com/fernandezpablo85/scribe-java.git,b88b9ddf805954be6abf3b0e4c0641a9f6edd803
68,flow.flow-nbt,https://github.com/flow/flow-nbt.git,1dc11f877a79345d425a62a350604d278548fd88
69,Fruzenshtein.spr-mvc-hib,https://github.com/Fruzenshtein/spr-mvc-hib.git,402f6d6a5fde7087ff10c77986b89ee54c056fef
70,fusesource.hawtjournal,https://github.com/fusesource/hawtjournal.git,48aad0620a667d69a8fc22980916f94046a0658e
71,ganglia.jmxetric,https://github.com/ganglia/jmxetric.git,0b21edb9bd75e0b2df8370ad1c77a1ea47f502ca
72,gatein.gatein-api-java,https://github.com/gatein/gatein-api-java.git,c57c4614ac2f41ffcc015a3763245c29125c1904
73,genthaler.jetty-jsp-unit-test-simple,https://github.com/genthaler/jetty-jsp-unit-test-simple.git,ace6273bb13ac4f565ae6728c7dc3c8b7e30db1a
74,compile-testing,https://github.com/google/compile-testing.git,db256e040bdc1dab480a9687f45efb30169ce9a0
75,GrantSparks.mtgox-java,https://github.com/GrantSparks/mtgox-java.git,ef8aece775bcf2ad3d50b886991172aeda6f9591
